Index,Speaker,Section,Scene,Category,Character,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
1804,LAURA,Part Two,13,Dialogue,JESTER,(weak laughter) ,3,joy,0.8657228,0.014568379,0.016569102,0.0036462361,0.8657228,0.08851446,0.008350641,0.0026283965
1809,MARISHA,Part Two,13,Dialogue,BEAU,"What's your name, man? ",4,neutral,0.39071697,0.08426051,0.05241126,0.09840938,0.0044655735,0.39071697,0.010108074,0.35962832
1812,MATT,Part Two,13,Dialogue,FLYNN,Flynn.,4,neutral,0.79760766,0.029068207,0.06364501,0.034931984,0.018608835,0.79760766,0.04330521,0.012833061
1813,MARISHA,Part Two,13,Dialogue,BEAU,"Flynn. How long you been doing this, you said ten years? ",4,neutral,0.60744816,0.06660468,0.06544833,0.08361147,0.0027562724,0.60744816,0.011120919,0.16301022
1814,MATT,Part Two,13,Dialogue,FLYNN,Ten years two months ago. ,2,fear,0.45385233,0.045731477,0.018044688,0.45385233,0.007820952,0.40559787,0.009537646,0.059415
1815,MARISHA,Part Two,13,Dialogue,BEAU,"Oh. Happy ten year-i-versary. Yeah, congrats. Did you get a nice watch or like a commemorative tankard? ",3,joy,0.9334201,0.0047522555,0.0014997339,0.0017254533,0.9334201,0.03157822,0.004341538,0.022682589
1818,MARISHA,Part Two,13,Dialogue,BEAU,Did you get a commemorative tankard? ,4,neutral,0.76776016,0.022864452,0.027711896,0.011835971,0.0024423585,0.76776016,0.0071890512,0.16019613
1820,MATT,Part Two,13,Dialogue,FLYNN,No. Don't move. ,2,fear,0.8806644,0.046971135,0.014907957,0.8806644,0.0020526038,0.036692694,0.01700965,0.0017016171
1821,MARISHA,Part Two,13,Dialogue,BEAU,"I'm not moving, man. Hey. Hey, Flynn. ",4,neutral,0.3204676,0.21509331,0.19359916,0.021995319,0.1855991,0.3204676,0.04317385,0.020071713
1822,MARISHA,Part Two,13,Dialogue,BEAU,"Hey, man. How about first we put the swords down, because we helped? Yeah. ",4,neutral,0.3834743,0.21640706,0.27874863,0.05707082,0.04000169,0.3834743,0.016164387,0.008133149
1825,MATT,Part Two,13,Dialogue,WATCHMASTER,I had a gut feeling that you were nothing but trouble when you came into our town. ,2,fear,0.9121883,0.01629724,0.027038882,0.9121883,0.0022111365,0.019549187,0.018807778,0.0039075017
1827,MATT,Part Two,13,Dialogue,GUSTAV,"I guarantee to you, my friend, I have no idea-- ",2,fear,0.5747907,0.15493935,0.052206125,0.5747907,0.010938856,0.12970975,0.012267991,0.06514726
1828,MATT,Part Two,13,Dialogue,WATCHMASTER,What happened here? ,6,surprise,0.36751208,0.11413155,0.03614197,0.33963338,0.0032694105,0.12601127,0.013300449,0.36751208
1830,MATT,Part Two,13,Dialogue,FLYNN,"Sir, Flynn. There was a creature. This carnival seemed to create some sort of terrible entity that killed and then created a secondary beast. I watched it with my own eyes from the back row. ",1,disgust,0.8417024,0.010359161,0.8417024,0.120390266,0.00096772617,0.016776321,0.0038090583,0.0059950487
1832,MATT,Part Two,13,Dialogue,WATCHMASTER,And who else saw that? ,6,surprise,0.43835708,0.10394405,0.07383776,0.018123413,0.003827115,0.35707724,0.0048333663,0.43835708
1833,TRAVIS,Part Two,13,Dialogue,FJORD,We did. ,4,neutral,0.9007176,0.033942193,0.03175148,0.015615522,0.0036862565,0.9007176,0.011499618,0.0027873167
1834,LAURA,Part Two,13,Dialogue,JESTER,"Well, we saw an old guy turn into a zombie. ",1,disgust,0.92699075,0.012415728,0.92699075,0.0049197157,0.0011522077,0.04798689,0.003391079,0.003143662
1835,LAURA,Part Two,13,Dialogue,JESTER,"But it's possible that he just died because he was old, and then he had the zombie curse on him and just turned, you know? Because that happens a lot. ",4,neutral,0.7753377,0.032001406,0.123428926,0.014560341,0.0022522134,0.7753377,0.005400075,0.047019288
1836,TALIESIN,Part Two,13,Dialogue,MOLLY,"(deadpan) Gustav, it's no use, we've been found out. Our terrible plot to make a zombie rampage through our carnival has been discovered. ",2,fear,0.8556023,0.0207646,0.085933484,0.8556023,0.0014913264,0.020507189,0.0075654886,0.008135593
1837,TALIESIN,Part Two,13,Dialogue,MOLLY,Whatever will we do now that we've been discovered for our brilliant plot to make a zombie ruin our circus. My god. ,6,surprise,0.7579113,0.051507827,0.090232044,0.030381529,0.0033943837,0.020252248,0.046320636,0.7579113
1839,MATT,Part Two,13,Dialogue,FLYNN,Put your weapons down or we'll arrest you immediately! ,2,fear,0.71490115,0.24568602,0.008901593,0.71490115,0.0017768266,0.017753394,0.008949695,0.00203134
1840,TALIESIN,Part Two,13,Dialogue,MOLLY,I'm literally holding nothing but my hands. ,2,fear,0.653028,0.1686649,0.12460271,0.653028,0.001436453,0.01914648,0.029965466,0.0031560208
1841,LIAM,Part Two,13,Dialogue,CALEB,"I mean, I'm sorry, but we're basically a group of strangers. Most of us don't know each other. We all have the same story. There was a show, an old man became a thing, and we helped destroy it. This one destroyed it. What more do you want from us? ",1,disgust,0.42355004,0.19656634,0.42355004,0.032348707,0.0021763116,0.30406874,0.020314077,0.020975815
1842,TALIESIN,Part Two,13,Dialogue,MOLLY,It ruined our show. ,0,anger,0.5413642,0.5413642,0.15820229,0.042163756,0.002021133,0.03141676,0.22064503,0.004186851
1844,MATT,Part Two,13,Dialogue,FLYNN,"Watchmaster, what should we do? ",2,fear,0.85458404,0.057289228,0.017597795,0.85458404,0.001048169,0.047260143,0.015471875,0.0067488193
1846,MATT,Part Two,13,Dialogue,WATCHMASTER,"You, sir, and your orc, and your circus, are considered currently under arrest. Who else belongs to your merry band? ",4,neutral,0.39734033,0.16326448,0.04418481,0.22544882,0.004183323,0.39734033,0.16004147,0.0055367225
1848,MATT,Part Two,13,Dialogue,GUSTAV,The orc. ,1,disgust,0.6278352,0.041635852,0.6278352,0.16622385,0.0021621545,0.13918424,0.014741295,0.008217367
1850,MATT,Part Two,13,Dialogue,GUSTAV,"The rest of them are just purveyors of our performances. He was just joking earlier, right? ",4,neutral,0.9051515,0.016848067,0.050602574,0.005388341,0.0085051125,0.9051515,0.0033375071,0.010166885
1854,MATT,Part Two,13,Dialogue,WATCHMASTER,"And you are also under arrest. The rest of you, what are your names?",4,neutral,0.4110184,0.05389562,0.049350765,0.13515969,0.0025861373,0.4110184,0.32198355,0.026005868
1855,LAURA,Part Two,13,Dialogue,JESTER,Shirley. ,2,fear,0.5196448,0.013158902,0.09015245,0.5196448,0.010450268,0.3037765,0.05067799,0.012139071
1856,SAM,Part Two,13,Dialogue,NOTT,Temple. ,4,neutral,0.36190873,0.061042383,0.22095962,0.27106544,0.011835114,0.36190873,0.06793083,0.0052578594
1857,SAM,Part Two,13,Dialogue,NOTT,(muffled laughter) ,3,joy,0.7651338,0.10436007,0.057461984,0.008523769,0.7651338,0.055460613,0.0066640982,0.00239573
1858,LIAM,Part Two,13,Dialogue,CALEB,Caleb Widogast. ,2,fear,0.7057769,0.057099547,0.025918663,0.7057769,0.0075552505,0.16676077,0.0332241,0.0036648242
1859,MARISHA,Part Two,13,Dialogue,BEAU,"Beau, same as him. ",4,neutral,0.83553493,0.026653022,0.075176924,0.021290522,0.0043125227,0.83553493,0.016123613,0.020908484
1860,TRAVIS,Part Two,13,Dialogue,FJORD,Bo. ,4,neutral,0.7454406,0.04024396,0.0722385,0.1049487,0.010396708,0.7454406,0.020507175,0.006224349
1860,TRAVIS,Part Two,13,Dialogue,FJORD,Bo. ,4,neutral,0.7454406,0.04024396,0.0722385,0.1049487,0.010396708,0.7454406,0.020507175,0.006224349
1861,TRAVIS,Part Two,13,Dialogue,FJORD,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1861,TRAVIS,Part Two,13,Dialogue,FJORD,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1861,TRAVIS,Part Two,13,Dialogue,FJORD,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1861,TRAVIS,Part Two,13,Dialogue,FJORD,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1861,TRAVIS,Part Two,13,Dialogue,FJORD,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1861,TRAVIS,Part Two,13,Dialogue,FJORD,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1861,TRAVIS,Part Two,13,Dialogue,FJORD,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1861,TRAVIS,Part Two,13,Dialogue,FJORD,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1865,ASHLEY,Part Two,13,Dialogue,YASHA,"Here's the thing. Oh, it's Mary by the way, but I think I know who might know what has happened here. ",4,neutral,0.57653856,0.021348083,0.050364207,0.018548042,0.013413824,0.57653856,0.010020468,0.3097668
1866,MATT,Part Two,13,Dialogue,WATCHMASTER,Do you? Tell me.,0,anger,0.5146911,0.5146911,0.051957168,0.16753665,0.020709887,0.14758497,0.023825392,0.0736948
1867,ASHLEY,Part Two,13,Dialogue,YASHA,I'll have to go get her. ,2,fear,0.36368057,0.10480971,0.09804594,0.36368057,0.010766991,0.25644425,0.16457817,0.0016742975
1868,MATT,Part Two,13,Dialogue,WATCHMASTER,Who is this?,6,surprise,0.8751441,0.026879663,0.009560091,0.0069701704,0.0033786567,0.07332903,0.004738285,0.8751441
1869,ASHLEY,Part Two,13,Dialogue,YASHA,She is the singer that made this all happen. ,4,neutral,0.80925554,0.036824606,0.023594227,0.023514152,0.051765554,0.80925554,0.007126178,0.047919698
1870,MATT,Part Two,13,Dialogue,WATCHMASTER,"Flynn, escort this woman to retrieve this individual she speaks of.",1,disgust,0.36682355,0.18255559,0.36682355,0.08191206,0.0039061308,0.3455745,0.016406557,0.0028216152
1872,LAURA,Part Two,13,Dialogue,JESTER,"She's really shy, though, and I hear she only talks to tieflings, so you should probably send-- ",4,neutral,0.55602896,0.011975221,0.090236194,0.31355065,0.0039919713,0.55602896,0.016232172,0.007984816
1873,MATT,Part Two,13,Dialogue,WATCHMASTER,Stay where you are.,4,neutral,0.9670922,0.010435734,0.0035683056,0.0029237627,0.0048973276,0.9670922,0.008594794,0.0024878292
1874,LAURA,Part Two,13,Dialogue,JESTER,"--my brother along, because he's really good with that stuff. ",4,neutral,0.48881283,0.0626974,0.030521689,0.033513542,0.28979358,0.48881283,0.022048727,0.07261224
1875,TALIESIN,Part Two,13,Dialogue,MOLLY,"Try not to stab any random people on your way there, Flynn. You're doing good. ",4,neutral,0.7040117,0.121485434,0.08141105,0.046047196,0.034984313,0.7040117,0.009263194,0.0027971736
1876,MATT,Part Two,13,Dialogue,WATCHMASTER,My men tell me that the rest of you helped destroy these fiends. Is that correct? ,4,neutral,0.53039116,0.18085168,0.21764432,0.043120302,0.0027453292,0.53039116,0.010246115,0.015001039
1877,ALL,Part Two,13,Dialogue,MIGHTY NEIN,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
1877,ALL,Part Two,13,Dialogue,MIGHTY NEIN,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
1877,ALL,Part Two,13,Dialogue,MIGHTY NEIN,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
1877,ALL,Part Two,13,Dialogue,MIGHTY NEIN,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
1877,ALL,Part Two,13,Dialogue,MIGHTY NEIN,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
1878,MATT,Part Two,13,Dialogue,WATCHMASTER,"""Then on behalf of the Starosta, I appreciate your aid. But until this investigation is complete, you are all under investigation from us. Where are you staying?"" ",4,neutral,0.72177917,0.07975415,0.08260747,0.07438339,0.0095192995,0.72177917,0.028596677,0.0033598426
1879,TRAVIS,Part Two,13,Dialogue,FJORD,The Nestled Nook Inn. ,4,neutral,0.56174797,0.0155146895,0.09775001,0.20613587,0.0756073,0.56174797,0.012187623,0.03105659
1884,MATT,Part Two,13,Dialogue,WATCHMASTER,"Do not leave this city unless you are told otherwise. Should you do so, I have your names, and I can have the full might of the Cerberus Assembly track you down. You. Flynn. Free this girl.",0,anger,0.52994907,0.52994907,0.018592294,0.13387315,0.0052359393,0.27771905,0.030238135,0.004392326
1886,MATT,Part Two,13,Dialogue,FLYNN,"All right, where is this girl you speak of? ",0,anger,0.6201282,0.6201282,0.1689233,0.042387668,0.0023487129,0.15344062,0.007811257,0.0049601267
1887,ASHLEY,Part Two,13,Dialogue,YASHA,She's in the back in the tents. ,4,neutral,0.3391204,0.04068122,0.3028815,0.26532298,0.0023714392,0.3391204,0.013936981,0.035685513
1888,MATT,Part Two,13,Dialogue,FLYNN,Show me.,4,neutral,0.83792776,0.048233606,0.021086488,0.021988817,0.032642484,0.83792776,0.01071786,0.027403053
1889,ASHLEY,Part Two,13,Dialogue,YASHA,Follow me. ,2,fear,0.5095893,0.03923577,0.012736168,0.5095893,0.007262771,0.41683733,0.0071829706,0.0071557187
1892,ASHLEY,Part Two,13,Dialogue,YASHA,Go get her. She won't talk to me. She's too scared of me. ,2,fear,0.87069315,0.07613526,0.01289658,0.87069315,0.0014989624,0.024266647,0.011745359,0.0027639812
1893,MATT,Part Two,13,Dialogue,FLYNN,All right.,4,neutral,0.67855716,0.18501632,0.083250575,0.004387608,0.031998307,0.67855716,0.013777056,0.003012995
1897,MATT,Part Two,13,Dialogue,FLYNN,The tent is empty. What are you talking about? Hello? Helloooo? (laughter) ,0,anger,0.3876331,0.3876331,0.30973977,0.067997456,0.004741968,0.073187865,0.03439672,0.12230323
1902,MATT,Part Two,13,Dialogue,WATCHMASTER,"So. The investigation will begin. If any information comes to light that could alleviate you of the charges brought to this carnival, come to me and let me know. If you have no answers before we complete this investigation, then I believe you all will fall into the judgment. ",4,neutral,0.69673145,0.06448778,0.020207535,0.1753015,0.01101948,0.69673145,0.029369265,0.0028829924
1903,LAURA,Part Two,13,Dialogue,JESTER,Next time we don't help. That's what it comes down to. ,4,neutral,0.53155035,0.1561515,0.08981276,0.18318126,0.0038746903,0.53155035,0.03104185,0.0043874537
1904,MARISHA,Part Two,13,Dialogue,BEAU,"I know, we got paid the first time we helped, and then we got arrested the second time. ",4,neutral,0.53844863,0.1938844,0.21581654,0.02155595,0.011447734,0.53844863,0.010966717,0.007880013
1905,MARISHA,Part Two,13,Dialogue,BEAU,I don't know what lesson to learn here. ,4,neutral,0.4425366,0.059340626,0.10249487,0.24127701,0.0050717923,0.4425366,0.07121966,0.07805941
1906,SAM,Part Two,13,Dialogue,NOTT,Just say okay and let's leave. ,4,neutral,0.4508007,0.20988621,0.10996533,0.12366573,0.012200202,0.4508007,0.09188874,0.0015931621
1907,LIAM,Part Two,13,Dialogue,CALEB,"Yeah, yeah. ",4,neutral,0.5022803,0.05142906,0.23968913,0.15784588,0.009560212,0.5022803,0.037278358,0.0019170891
1907,LIAM,Part Two,13,Dialogue,CALEB,"Yeah, yeah. ",4,neutral,0.5022803,0.05142906,0.23968913,0.15784588,0.009560212,0.5022803,0.037278358,0.0019170891
1910,MATT,Part Two,13,Dialogue,WATCHMASTER,"Remember, you flee, I'll find you. ",2,fear,0.53895175,0.100901574,0.011781831,0.53895175,0.0069424054,0.31217295,0.024850484,0.0043990547
